city,country,budget,walkability,aqi,popularity,low_season,medium_season,high_season,interest_type,interest_title,interest_text
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Rantakerttu,Rantakerttu: Rantakerttu is Kortteliravintola Kerttu's sister restaurant situated next to river Aura close to both the ''Föri'' ferry and the Turku guest harbour. Its good place to stop by and have lunch while walking along the riverside watching at the sights.
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Rax Buffet,"Rax Buffet: Rax offers an all you can eat style buffet that includes Pizza, barbecue food, salads, ice cream and soft-drinks. Good option if you feel like really filling your stomach for a long time inexpensively."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Taco Nito,"Taco Nito: Owned by Mexican brothers, Taco Nito serves simple but very tasty finger food in the Turku city centre. Corn, meat, salsa, beans, chili and avocado are cornerstones of the food. Restaurant has continuously had good feedback from customers and has relatively low prices."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Yasukon Keittiö,"Yasukon Keittiö: Yasuko's kitchen is a tiny Japanese restaurant that serves everyday home cooked Japanese meals, and some sushi and other more common dishes. Everything is well-prepared and the atmosphere in the restaurant is very authentic. Yasuko's seats less than 20 people, but more than 10 customers mean you might have to wait for your food, but it's worth it."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Sergio's,"Sergio's: Sergio's Restaurant is an authentic Italian restaurant situated in a 1787 wooden house by the river Aura. Most of the ingredients are imported from Italy, so the food is of quality and taste. Also, as a rule, the staff is Italian, but the service is of course also in Finnish and English. Sergio's serves authentic Italian cuisine: pizzas, pasta, fish, meat, risottos, vegetarian dishes and Italian desserts. Good wine selection as well."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Wanhan Paronin Kellari,Wanhan Paronin Kellari: Don't be fooled by the humble entrance; Situated a little bit off the city centre Wanhan Paronin Kellari is an atmospheric cellar restaurant that has many medievally decorated small compartments. Food includes seasonal products as well as steaks and game. Value for money is surprisingly good.
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Blanko,"Blanko: Especially known for its Sunday brunch, as well as the street terrace facing river Aura, where you can see locals dressed up in their finest. Blanko offers lunch, brunch, a list of foods as well as catering. Bar chosen as the best bar in many occasions."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Kado Sushi,"Kado Sushi: Kado sushi combines the wholesome delicacies with aesthetic pleasures, all prepared using the freshest ingredients. Japanese cuisine is famous for its light and healthy reputation. The best components create the finest flavours: sweet, salty, bitter, sour, delicious – different tastes working in harmony. From Kado you can also order takeaway and enjoy your meal alone or in a group."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Ristorante Dennis,"Ristorante Dennis: Well known and respected Italian Family restaurant in Turku has served locals since 1975. It is famous for its pizzas, succulent pastas, salads and other Italian dishes. It is particularly family friendly, and especially during the weekend reservations are advisable! You can also order out or have take away. If you visit during the summer, ask to be seated on the outdoor roof terrace of the building!"
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Hiili,"Hiili: Hiili offers an American BBQ experience with nice views to the heart of Turku. Menu includes Pulled Pork, BBQ Ribs and other American delicacies. Hiili chefs have developed their own BBQ sauces and meals from local ingredients."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Viking Restaurant Harald,"Viking Restaurant Harald: Quasi-authentic with furs on the walls and rustic furniture, with some humour. Good food with surprising combinations, such as jam or berries with the main courses. Perhaps the way the Vikings had it, but never mind if not."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Trattoria Romana,"Trattoria Romana: Authentic Italian trattoria, owned by Italians. Excellent value for money. Tip: try their unrivalled pizza Margarita."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Delhi Darbar,"Delhi Darbar: Probably the best Indian restaurant in Turku, Delhi Darbar serves excellent and authentic Indian food. Short walk from the Cathedral."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Pippurimylly,"Pippurimylly: If you want to try something bit further away from the city center, Pippurimylly ''(Pepper Mill)'' is a nostalgic option. Its a traditional family owned restaurant that has served locals for decades. It uses Finnish products and is well known for its steaks."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Mami,"Mami: Situated at the riverfront, Mami is considered by many to be the best restaurant in Turku. It has charmed visitors with its relaxed service, carefully prepared food and a comfortable and modern environment, as well as an outstanding location at the heart of the historic centre of Turku. The summer terrace offers the most beautiful views of Turku. They also serve a great lunch, which is price friendly compared to the quality of the food."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Pinella,"Pinella: Pinella is a landmark building on the river in the heart of Turku. It has been transformed into a new contemporary bar and restaurant, creating a fresh chapter in its history as an important cultural and artistic venue."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Smör,"Smör: Smör offers delicately prepared food by professional chefs in the kitchen as well as skilled waiting staff providing a high-class service. The menu changes according to the seasons combining ingredients and flavors that stand out with purity and authenticity. Midst the milieu of the cellar vaults, Smör serves both at lunchtime and in the evening."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Kaskis,"Kaskis: The name of the restaurant ""Kaskis"" is a derivative from its location on the Kaskenmäki Street. The venue has been home to different restaurants since 1973, but Kaskis was opened as recently as in the spring of 2014. It is owned by three friends who dreamed for a long time of opening their own restaurant in Turku. Now the dream is true and Kaskis offers its customers fine dining that has been influenced especially by Southern European, Scandinavian and Asian kitchens. It is highly advisable to book your table in advance."
